ApplNo	ProductNo	TECode	TESequence	ProductMktStatus
078279	002	AB	1	1
078280	001	AP	1	1
078280	002	AP	1	1
078280	003	AP	1	1
078281	001	AB	1	1
078281	002	AB	1	1
078284	001	AB	1	1
078284	002	AB	1	1
078284	003	AB	1	1
078287	001	AP	1	1
078288	001	AP	1	1
078289	001	AP	1	1
078290	001	AB	1	1
078290	002	AB	1	1
078290	003	AB	1	1
078292	001	AB	1	1
078292	002	AB	1	1
078292	003	AB	1	1
078293	001	TBD	1	1
078295	001	AB	1	1
078295	002	AB	1	1
078295	003	AB	1	1
078296	001	AB	1	1
078296	002	AB	1	1
078296	003	AB	1	1
078297	001	AB	1	1
078298	001	AB	1	1
078298	002	AB	1	1
078298	003	AB	1	1
078299	001	AP	1	1
078299	002	AP	1	1
078301	001	AB	1	1
078301	002	AB	1	1
078301	003	AB	1	1
078301	004	AB	1	1
078301	005	AB	1	1
078302	001	AB	1	1
078305	001	AT	1	1
078306	001	AB	1	1
078306	002	AB	1	1
078306	003	AB	1	1
078309	001	AN	1	1
078311	001	BX	1	1
078311	002	BX	1	1
078311	003	BX	1	1
078311	004	BX	1	1
078312	001	AA	1	1
078314	001	AB	1	1
078314	002	AB	1	1
078316	001	AB	1	1
078319	001	AB	1	1
078319	002	AB	1	1
078320	001	AB	1	1
078320	002	AB	1	1
078320	003	AB	1	1
078321	001	AB1	1	1
078321	002	AB	1	1
078323	001	AB	1	1
078324	001	AB	1	1
078324	002	AB	1	1
078327	001	AB	1	1
078327	002	AB	1	1
078327	003	AB	1	1
078329	001	AB	1	1
078329	002	AB	1	1
078329	003	AB	1	1
078331	001	AP	1	1
078332	001	AB	1	1
078332	002	AB	1	1
078332	003	AB	1	1
078332	004	AB	1	1
078337	001	AB	1	1
078338	001	AB	1	1
078339	001	AP	1	1
078339	002	AP	1	1
078340	001	AB	1	1
078340	002	AB	1	1
078341	001	AB	1	1
078345	001	AA	1	1
078346	001	AB	1	1
078346	002	AB	1	1
078346	003	AB	1	1
078347	001	AP	1	1
078349	001	AB	1	1
078350	001	AT	1	1
078351	001	AB	1	1
078352	001	AB	1	1
078355	001	AB	1	1
078357	001	AB	1	1
078359	001	AB	1	1
078361	001	AB	1	1
078364	001	AB	1	1
078365	001	AB	1	1
078366	001	AB	1	1
078367	001	AB	1	1
078367	002	AB	1	1
078368	001	AP	1	1
078369	001	AB	1	1
078371	001	AB	1	1
078373	001	AP	1	1
078373	002	AP	1	1
078374	001	AB	1	1
078374	002	AB	1	1
078376	001	AB	1	1
078378	001	AP	1	1
078380	001	AB	1	1
078381	001	AB	1	1
078381	002	AB	1	1
078381	003	AB	1	1
078381	004	AB	1	1
078381	005	AB	1	1
078381	006	AB	1	1
078383	001	AB	1	1
078383	002	AB	1	1
078383	003	AB	1	1
078384	001	AB	1	1
078384	002	AB	1	1
078384	003	AB	1	1
078384	004	AB	1	1
078385	001	AB	1	1
078385	002	AB	1	1
078387	001	AB	1	1
078387	002	AB	1	1
078387	003	AB	1	1
078387	004	AB	1	1
078388	001	AB	1	1
078388	002	AB	1	1
078389	001	AB	1	1
078390	001	AB	1	1
078390	002	AB	1	1
078391	001	AB	1	1
078392	001	AP	1	1
078393	001	AP	1	1
078394	001	AB	1	1
078396	001	AP	1	1
078396	002	AP	1	1
078398	001	AA	1	1
078399	001	AT	1	1
078400	001	AP	1	1
078400	002	AP	1	1
078401	001	AB	1	1
078401	002	AB	1	1
078402	001	AB	1	1
078402	002	AB	1	1
078402	003	AB	1	1
078402	004	AB	1	1
078402	005	AB	1	1
078402	006	AB	1	1
078403	001	AB	1	1
078403	002	AB	1	1
078403	003	AB	1	1
078404	001	AN	1	1
078404	002	AN	1	1
078405	001	AP	1	1
078406	001	AB	1	1
078406	002	AB	1	1
078406	003	AB	1	1
078406	004	AB	1	1
078407	001	AB	1	1
078407	002	AB	1	1
078410	001	AB	1	1
078410	002	AB	1	1
078410	003	AB	1	1
078410	004	AB	1	1
078411	001	AB	1	1
078413	001	AB	1	1
078413	002	AB	1	1
078414	001	AB	1	1
078414	002	AB	1	1
078414	003	AB	1	1
078417	001	AP	1	1
078418	001	AB	1	1
078418	002	AB	1	1
078421	001	AB	1	1
078421	002	AB	1	1
078421	003	AB	1	1
078423	001	AB	1	1
078423	002	AB	1	1
078423	003	AB	1	1
078423	004	AB	1	1
078424	001	AB	1	1
078424	002	AB	1	1
078424	003	AB	1	1
078426	001	AB	1	1
078426	002	AB	1	1
078428	001	AB	1	1
078428	002	AB	1	1
078428	003	AB	1	1
078430	001	AA	1	1
078431	001	AP	1	1
078432	001	AB	1	1
078432	002	AB	1	1
078433	001	AP	1	1
078433	002	AP	1	1
078434	001	AT	1	1
078438	001	AB	1	1
078438	002	AB	1	1
078438	003	AB	1	1
078439	001	AB	1	1
078439	002	AB	1	1
078441	001	AB	1	1
078441	002	AB	1	1
078441	003	AB	1	1
078445	001	AB	1	1
078445	002	AB	1	1
078446	001	AP	1	1
078449	001	AB	1	1
078449	002	AB	1	1
078449	003	AB	1	1
078449	004	AB	1	1
078450	001	AB	1	1
078450	002	AB	1	1
078450	003	AB	1	1
078452	001	AA	1	1
078453	001	AB	1	1
078453	002	AB	1	1
078453	003	AB	1	1
078454	001	AB	1	1
078454	002	AB	1	1
078457	001	AB	1	1
078457	002	AB	1	1
078457	003	AB	1	1
078457	004	AB	1	1
078458	001	AB1	1	1
078458	002	AB1	1	1
078458	003	AB1	1	1
078458	004	AB1	1	1
078459	001	AB	1	1
078459	002	AB	1	1
078459	003	AB	1	1
078462	001	AB	1	1
078462	002	AB	1	1
078462	003	AB	1	1
078462	004	AB	1	1
078463	001	AB	1	1
078464	001	AB	1	1
078464	002	AB	1	1
078464	003	AB	1	1
078464	004	AB	1	1
078464	005	AB	1	1
078466	001	AB	1	1
078466	002	AB	1	1
078466	003	AB	1	1
078466	004	AB	1	1
078466	005	AB	1	1
078466	006	AB	1	1
078468	001	AT	1	1
078469	001	AB	1	1
078469	002	AB	1	1
078469	003	AB	1	1
078469	004	AB	1	1
078470	001	AB	1	1
078470	002	AB	1	1
078470	003	AB	1	1
078472	001	AB	1	1
078472	002	AB	1	1
078472	003	AB	1	1
078474	001	AB	1	1
078474	002	AB	1	1
078476	001	AP	1	1
078477	001	AB	1	1
078477	002	AB	1	1
078477	003	AB	1	1
078478	001	AB	1	1
078478	002	AB	1	1
078478	003	AB	1	1
078478	004	AB	1	1
078482	001	AB	1	1
078482	002	AB	1	1
078483	001	AB	1	1
078483	002	AB	1	1
078485	001	AB	1	1
078486	001	AB	1	1
078486	002	AB	1	1
078488	001	AA	1	1
078489	001	AB	1	1
078489	002	AB	1	1
078489	003	AB	1	1
078489	004	AB	1	1
078490	001	AB	1	1
078490	002	AB	1	1
078490	003	AB	1	1
078491	001	AB	1	1
078491	002	AB	1	1
078491	003	AB	1	1
078491	004	AB	1	1
078492	001	AB	1	1
078494	001	AB	1	1
078494	002	AB	1	1
078494	003	AB	1	1
078494	004	AB	1	1
078496	001	AA	1	1
078499	001	AB	1	1
078499	002	AB	1	1
078499	003	AB	1	1
078499	004	AB	1	1
078500	001	AB	1	1
078500	002	AB	1	1
078500	003	AB	1	1
078502	001	AB	1	1
078503	001	AB	1	1
078503	002	AB	1	1
078503	003	AB	1	1
078504	001	AB	1	1
078508	001	AB	1	1
078508	002	AB	1	1
078508	003	AB	1	1
078510	001	AB	1	1
078510	002	AB	1	1
078512	001	AB	1	1
078512	002	AB	1	1
078512	003	AB	1	1
078515	001	AB	1	1
078516	001	AB	1	1
078516	003	AB	1	1
078518	001	AB	1	1
078518	002	AB	1	1
078519	001	AP	1	1
078519	002	AP	1	1
078520	001	AP	1	1
078520	002	AP	1	1
078522	001	AP	1	1
078523	001	AP	1	1
078525	001	AB	1	1
078525	002	AB	1	1
078525	003	AB	1	1
078525	004	AB	1	1
078526	001	AB	1	1
078526	002	AB	1	1
078526	003	AB	1	1
078527	001	AP	1	1
078527	002	AP	1	1
078528	001	AB	1	1
078528	002	AB	1	1
078528	003	AB	1	1
078528	004	AB	1	1
078528	005	AB	1	1
078528	006	AB	1	1
078531	001	AP	1	1
078531	002	AP	1	1
078534	001	AP	1	1
078536	001	AB	1	1
078536	002	AB	1	1
078536	003	AB	1	1
078537	001	AP	1	1
078538	001	AP	1	1
078539	001	AB	1	1
078539	002	AB	1	1
078539	003	AB	1	1
078540	001	AB	1	1
078540	002	AB	1	1
078540	003	AB	1	1
078541	001	AB	1	1
078542	001	AB	1	1
078542	002	AB	1	1
078544	001	AP	1	1
078548	001	AB	1	1
078552	001	AB	1	1
078552	002	AB	1	1
078552	003	AB	1	1
078553	001	AT	1	1
078554	001	AB	1	1
078554	002	AB	1	1
078554	003	AB	1	1
078554	004	AB	1	1
078554	005	AB	1	1
078555	001	AB	1	1
078555	002	AB	1	1
078555	003	AB	1	1
078556	001	AB	1	1
078556	002	AB	1	1
078558	001	AB	1	1
078558	002	AB	1	1
078558	003	AB	1	1
078559	001	AT	1	1
078561	001	AB	1	1
078561	002	AB	1	1
078561	003	AB	1	1
078561	004	AB	1	1
078564	001	AP	1	1
078565	001	AP	1	1
078566	001	AP	1	1
078571	001	AB	1	1
078572	001	AB	1	1
078573	001	AB	1	1
078573	002	AB	1	1
078573	003	AB	1	1
078575	001	AB	1	1
078577	001	AP	1	1
078577	002	AP	1	1
078578	001	AB	1	1
078579	001	AP	1	1
078579	002	AP	1	1
078579	003	AP	1	1
078581	001	AB	1	1
078582	001	AA	1	1
078583	001	AB	1	1
078583	002	AB	1	1
078583	003	AB	1	1
078583	004	AB	1	1
078583	005	AB	1	1
078583	006	AB	1	1
078584	001	AB	1	1
078589	001	AP	1	1
078589	002	AP	1	1
078589	003	AP	1	1
078591	001	AP	1	1
078592	001	AB	1	1
078592	002	AB	1	1
078592	003	AB	1	1
078593	001	AP	1	1
078594	001	AT	1	1
078595	001	AP	1	1
078595	002	AP	1	1
078596	001	AB1	1	1
078596	002	AB	1	1
078597	001	AB	1	1
078597	002	AB	1	1
078597	003	AB	1	1
078598	001	AT	1	1
078599	001	AB	1	1
078601	002	AP	1	1
078601	003	AP	1	1
078602	001	AB	1	1
078602	002	AB	1	1
078604	001	AB	1	1
078604	002	AB	1	1
078604	003	AB	1	1
078605	001	AB	1	1
078607	001	AB	1	1
078607	002	AB	1	1
078608	001	AB	1	1
078610	001	AP	1	1
078616	001	AB	1	1
078616	002	AB	1	1
078619	001	AB1	1	1
078619	002	AB1	1	1
078619	003	AB	1	1
078620	001	AB	1	1
078620	002	AB	1	1
078620	003	AB	1	1
078621	001	AT	1	1
078625	001	AB	1	1
078625	002	AB	1	1
078625	003	AB	1	1
078625	004	AB	1	1
078626	001	AB	1	1
078626	002	AB	1	1
078626	003	AB	1	1
078627	001	AB	1	1
078627	002	AB	1	1
078627	003	AB	1	1
078627	004	AB	1	1
078627	005	AB	1	1
078629	001	AP	1	1
078629	002	AP	1	1
078630	001	AP	1	1
078631	001	AP	1	1
078631	002	AP	1	1
078631	003	AP	1	1
078631	004	AP	1	1
078633	001	AB	1	1
078633	002	AB	1	1
078634	001	AB	1	1
078635	001	AB	1	1
078635	002	AB	1	1
078639	001	AP	1	1
078640	001	AP	1	1
078641	001	AP	1	1
078642	001	AP	1	1
078643	001	AB	1	1
078643	002	AB	1	1
078644	001	AB	1	1
078649	001	AB	1	1
078650	001	AN	1	1
078651	001	AP	1	1
078651	002	AP	1	1
078654	001	AB	1	1
078654	002	AB	1	1
078654	003	AB	1	1
078654	004	AB	1	1
078654	005	AB	1	1
078656	001	AB	1	1
078656	002	AB	1	1
078657	001	AB	1	1
078660	001	AB	1	1
078662	001	AB	1	1
078662	002	AB	1	1
078668	001	AB	1	1
078670	001	AB	1	1
078670	002	AB	1	1
078670	003	AB	1	1
078671	001	AB	1	1
078671	002	AB	1	1
078677	001	AB	1	1
078677	002	AB	1	1
078677	003	AB	1	1
078678	001	AB	1	1
078679	001	AB	1	1
078679	002	AB	1	1
078679	003	AB	1	1
078679	004	AB	1	1
078679	005	AB	1	1
078679	006	AB	1	1
078679	007	AB	1	1
078684	001	AA	1	1
078686	001	AP	1	1
078687	001	AP	1	1
078688	001	AB	1	1
078688	002	AB	1	1
078690	001	AB	1	1
078690	002	AB	1	1
078690	003	AB	1	1
078691	001	AB	1	1
078691	002	AB	1	1
078691	003	AB	1	1
078691	004	AB	1	1
078694	001	AT	1	1
078698	001	AP	1	1
078698	002	AP	1	1
078702	001	AB	1	1
078702	002	AB	1	1
078702	003	AB	1	1
078702	004	AB	1	1
078703	001	AB	1	1
078703	002	AB	1	1
078703	003	AB	1	1
078703	004	AB	1	1
078704	001	AT	1	1
078705	001	AB	1	1
078705	002	AB	1	1
078706	001	AB	1	1
078706	002	AB	1	1
078707	001	AB	1	1
078707	002	AB	1	1
078707	003	AB	1	1
078707	004	AB	1	1
078707	005	AB	1	1
078707	006	AB	1	1
078708	001	AB	1	1
078708	002	AB	1	1
078708	003	AB	1	1
078710	001	AB	1	1
078710	002	AB	1	1
078710	003	AB	1	1
078711	001	AB	1	1
078713	001	AP	1	1
078714	001	AP	1	1
078717	001	AP	1	1
078717	002	AP	1	1
078718	001	AP	1	1
078718	002	AP	1	1
078720	001	AB	1	1
078721	001	AT	1	1
078722	001	AB	1	1
078722	002	AB	1	1
078722	003	AB	1	1
078723	001	AB	1	1
078723	002	AB	1	1
078725	001	AB	1	1
078728	001	AB	1	1
078728	002	AB	1	1
078728	003	AB	1	1
078734	001	AB	1	1
078735	001	AB	1	1
078735	002	AB	1	1
078735	003	AB	1	1
078735	004	AB	1	1
078735	005	AB	1	1
078736	001	AP	1	1
078738	001	AT	1	1
078739	001	AB	1	1
078739	002	AB	1	1
078745	001	AB	1	1
078745	002	AB	1	1
078745	003	AB	1	1
078745	004	AB	1	1
078748	001	AT	1	1
078749	001	AT	1	1
078751	001	AB	1	1
078751	002	AB	1	1
078753	001	AP	1	1
078753	002	AP	1	1
078755	001	AB	1	1
078755	002	AB	1	1
078755	003	AB	1	1
078756	001	AT	1	1
078759	001	AP	1	1
078759	002	AP	1	1
078761	001	AB	1	1
078761	002	AB	1	1
078761	003	AB	1	1
078761	004	AB	1	1
078761	005	AB	1	1
078763	001	AB	1	1
078764	001	AP	1	1
078764	002	AP	1	1
078765	001	AP	1	1
078766	001	AB	1	1
078766	002	AB	1	1
078766	003	AB	1	1
078769	001	AB	1	1
078771	001	AT	1	1
078771	002	AT1	1	1
078772	001	AP	1	1
078772	002	AP	1	1
078774	001	AA	1	1
078775	001	AB	1	1
078775	002	AB	1	1
078776	001	AA	1	1
078777	001	AB	1	1
078777	002	AB	1	1
078777	003	AB	1	1
078778	001	AB	1	1
078783	001	AB1	1	1
078783	002	AB1	1	1
078783	003	AB1	1	1
078787	001	AB	1	1
078787	002	AB	1	1
078787	003	AB	1	1
078789	001	AB	1	1
078789	002	AB	1	1
078789	003	AB	1	1
078790	001	AB	1	1
078790	002	AB	1	1
078790	003	AB	1	1
078792	001	AT	1	1
078794	001	AB	1	1
078794	002	AB	1	1
078794	003	AB	1	1
078794	004	AB	1	1
078796	001	AP	1	1
078801	001	AB	1	1
078803	001	AP	1	1
078803	002	AP	1	1
078804	001	AB	1	1
078805	001	AP	1	1
078805	002	AP	1	1
078806	001	AP	1	1
078807	001	AB	1	1
078807	002	AB	1	1
078809	001	AP	1	1
078810	001	AP	1	1
078810	002	AP	1	1
078811	001	AP	1	1
078811	002	AP	1	1
078812	001	AP	1	1
078812	002	AP	1	1
078813	001	AP	1	1
078813	002	AP	1	1
078815	001	AP	1	1
078815	002	AP	1	1
078817	001	AP	1	1
078817	002	AP	1	1
078818	001	AP	1	1
078818	002	AP	1	1
078819	001	AP	1	1
078819	002	AP	1	1
078826	001	AB	1	1
078826	002	AB	1	1
078826	003	AB	1	1
078829	001	AB	1	1
078829	002	AB	1	1
078830	001	AB	1	1
078832	001	AB	1	1
078832	002	AB	1	1
078832	003	AB	1	1
078832	004	AB	1	1
078833	001	AB	1	1
078834	001	AB	1	1
078835	001	AP	1	1
078835	002	AP	1	1
078837	001	AB	1	1
078841	001	AB	1	1
078841	002	AB	1	1
078843	001	AB	1	1
078845	001	AB	1	1
078846	001	AB	1	1
078848	001	AB	1	1
078848	002	AB	1	1
078848	003	AB	1	1
078848	004	AB	1	1
078853	001	AB	1	1
078853	002	AB	1	1
078853	003	AB	1	1
078854	001	AB	1	1
078855	001	AB	1	1
078855	002	AB	1	1
078855	003	AB	1	1
078857	001	AB	1	1
078857	002	AB	1	1
078857	003	AB	1	1
078857	004	AB	1	1
078858	001	AB	1	1
078858	002	AB	1	1
078858	003	AB	1	1
078858	004	AB	1	1
078861	001	AA	1	1
078863	001	AP	1	1
078863	002	AP	1	1
078864	001	AB	1	1
078865	001	AB	1	1
078865	002	AB	1	1
078865	003	AB	1	1
078866	001	AB1	1	1
078866	002	AB1	1	1
078866	003	AB1	1	1
078867	001	AP	1	1
078868	001	AB	1	1
078868	002	AB	1	1
078868	003	AB	1	1
078869	001	AB	1	1
078869	002	AB	1	1
078869	003	AB	1	1
078869	004	AB	1	1
078870	001	AA	1	1
078871	001	AB	1	1
078871	002	AB	1	1
078871	003	AB	1	1
078871	004	AB	1	1
078871	005	AB	1	1
078871	006	AB	1	1
078873	001	AB2	1	1
078873	002	AB2	1	1
078873	003	AB2	1	1
078876	001	AA	1	1
078877	001	AB	1	1
078877	002	AB	1	1
078879	001	AB	1	1
078879	002	AB	1	1
078879	003	AB	1	1
078879	004	AB	1	1
078879	005	AB	1	1
078879	006	AB	1	1
078880	001	AP	1	1
078881	001	AB	1	1
078881	002	AB	1	1
078881	003	AB	1	1
078881	004	AB	1	1
078881	005	AB	1	1
078881	006	AB	1	1
078881	007	AB	1	1
078885	001	AP	1	1
078888	001	AB	1	1
078888	002	AB	1	1
078888	003	AB	1	1
078888	004	AB	1	1
078889	001	AB	1	1
078889	002	AB	1	1
078890	001	AA	1	1
078892	001	AB	1	1
078893	001	AB	1	1
078893	002	AB	1	1
078893	003	AB	1	1
078894	001	AB	1	1
078894	002	AB	1	1
078894	003	AB	1	1
078894	004	AB	1	1
078894	005	AB	1	1
078895	001	AB	1	1
078895	002	AB	1	1
078895	003	AB	1	1
078898	001	AB	1	1
078898	002	AB	1	1
078898	003	AB	1	1
078899	001	AB	1	1
078900	001	AB	1	1
078901	001	AB	1	1
078901	002	AB	1	1
078901	003	AB	1	1
078901	004	AB	1	1
078901	005	AB	1	1
078902	001	AB	1	1
078902	002	AB	1	1
078902	003	AB	1	1
078902	004	AB	1	1
078904	001	AB	1	1
078905	001	AB	1	1
078905	002	AB	1	1
078905	003	AB	1	1
078906	001	AB	1	1
078907	001	AB	1	1
078907	002	AB	1	1
078907	003	AB	1	1
078907	004	AB	1	1
078907	005	AB	1	1
078907	006	AB	1	1
078908	001	AB	1	1
078908	002	AB	1	1
078908	003	AB	1	1
078908	004	AB	1	1
078909	001	AA	1	1
078913	001	AB	1	1
078913	002	AB	1	1
078916	001	AB	1	1
078916	002	AB	1	1
078917	001	AB	1	1
078918	001	AB	1	1
078918	002	AB	1	1
078919	001	AB	1	1
078920	001	AB	1	1
078920	002	AB	1	1
078920	003	AB	1	1
078920	004	AB	1	1
078920	005	AB	1	1
078921	001	AB	1	1
078922	001	AB	1	1
078925	001	AB	1	1
078925	002	AB	1	1
078925	003	AB	1	1
078926	001	AB	1	1
078926	002	AB	1	1
078930	001	AB	1	1
078932	001	AB	1	1
078932	002	AB	1	1
078932	003	AB	1	1
078932	004	AB	1	1
078932	005	AB	1	1
078935	001	AB	1	1
078936	001	AB	1	1
078936	002	AB	1	1
078938	001	AB	1	1
078939	001	AB	1	1
078939	002	AB	1	1
078941	001	AB	1	1
078942	001	AP	1	1
078942	002	AP	1	1
078944	001	AB	1	1
078945	001	AP	1	1
078946	001	AB	1	1
078946	002	AB	1	1
078946	003	AB	1	1
078946	004	AB	1	1
078946	005	AB	1	1
078947	001	AB	1	1
078947	002	AB	1	1
078947	003	AB	1	1
078947	004	AB	1	1
078948	001	AB	1	1
078950	001	AP	1	1
078953	001	AP	1	1
078953	002	AP	1	1
078955	001	AB	1	1
078955	002	AB	1	1
078955	003	AB	1	1
078955	004	AB	1	1
078955	005	AB	1	1
078956	001	AB	1	1
078956	002	AB	1	1
078956	003	AB	1	1
078956	004	AB	1	1
078957	001	AB	1	1
078957	002	AB	1	1
078957	003	AB	1	1
078957	004	AB	1	1
078959	001	AP	1	1
078960	001	AB	1	1
078960	002	AB	1	1
078960	003	AB	1	1
078960	004	AB	1	1
078962	001	AB	1	1
078962	002	AB	1	1
078963	001	AB	1	1
078963	002	AB	1	1
078964	001	AB	1	1
078965	001	AB	1	1
078966	001	AB	1	1
078966	002	AB	1	1
078969	001	AB	1	1
078970	001	AB	1	1
078970	002	AB	1	1
078974	001	AA	1	1
078975	001	AT	1	1
078976	001	AA	1	1
078979	001	AB	1	1
078980	001	AP	1	1
078980	002	AP	1	1
078981	001	AT	1	1
078986	001	AB	1	1
078986	002	AB	1	1
078986	003	AB	1	1
078987	001	AB	1	1
078989	001	AB	1	1
078989	002	AB	1	1
078992	003	AB	1	1
078992	004	AB	1	1
078993	001	AB	1	1
078993	002	AB	1	1
078993	003	AB	1	1
078993	004	AB	1	1
078995	001	AB	1	1
078996	001	AB	1	1
078997	001	AB	1	1
078998	001	AB	1	1
079001	001	AP	1	1
079001	002	AP	1	1
079003	001	AB	1	1
079007	001	AB	1	1
079009	001	AB	1	1
079009	002	AB	1	1
079009	003	AB	1	1
079010	001	AA	1	1
079011	001	AB	1	1
079012	001	AB	1	1
079012	002	AB	1	1
079013	001	AB	1	1
079014	001	AB	1	1
079025	001	AB	1	1
079025	002	AB	1	1
079028	001	AB	1	1
079028	002	AB	1	1
079028	003	AB	1	1
079029	001	AB	1	1
079031	001	AB1	1	1
079031	002	AB1	1	1
079031	003	AB1	1	1
079031	004	AB1	1	1
079032	001	AP	1	1
079039	001	AP	1	1
079042	001	AB	1	1
079042	002	AB	1	1
079042	003	AB	1	1
079042	004	AB	1	1
079045	001	AB	1	1
079046	001	AB	1	1
079046	002	AB	1	1
079046	003	AB	1	1
079046	004	AB	1	1
079046	005	AB	1	1
079046	006	AB	1	1
079046	007	AB	1	1
079047	001	AB	1	1
079047	002	AB	1	1
079049	001	AB	1	1
079049	002	AB	1	1
079050	001	AB	1	1
079050	002	AB	1	1
079050	003	AB	1	1
079050	004	AB	1	1
079050	005	AB	1	1
079050	006	AB	1	1
079050	007	AB	1	1
079054	001	AB	1	1
079056	001	AB	1	1
079057	001	AB	1	1
079059	001	AA	1	1
079060	001	AB	1	1
079061	001	AB	1	1
079062	001	AA	1	1
079063	001	AA	1	1
079064	001	AB	1	1
079065	001	AB	1	1
079067	001	AB	1	1
079067	002	AB	1	1
079068	001	AP	1	1
079068	002	AP	1	1
079069	001	AB	1	1
079069	002	AB	1	1
079069	003	AB	1	1
079069	004	AB	1	1
079070	001	AB	1	1
079070	002	AB	1	1
079070	003	AB	1	1
079072	001	AB	1	1
079076	001	AP	1	1
079078	001	AP	1	1
079078	002	AP	1	1
079080	001	AB	1	1
079081	001	AB	1	1
079082	001	AB	1	1
079085	001	AB	1	1
079085	002	AB	1	1
079086	001	AP	1	1
079087	001	AB	1	1
079087	002	AB	1	1
079087	003	AB	1	1
079087	004	AB	1	1
079087	005	AB	1	1
079087	006	AB	1	1
079087	007	AB	1	1
079088	001	AB	1	1
079088	002	AB	1	1
079088	003	AB	1	1
079088	004	AB	1	1
079088	005	AB	1	1
079088	006	AB	1	1
079089	001	AB	1	1
079090	001	AB	1	1
079090	002	AB	1	1
079090	003	AB	1	1
079094	001	AB2	1	1
079095	001	AB1	1	1
079095	002	AB1	1	1
079095	003	AB1	1	1
079098	001	AB	1	1
079098	002	AB	1	1
079098	003	AB	1	1
079098	004	AB	1	1
079098	005	AB	1	1
079099	001	AB	1	1
079099	002	AB	1	1
079102	001	AB	1	1
079103	001	AB	1	1
079104	001	AP	1	1
079104	002	AP	1	1
079106	001	AB	1	1
079106	002	AB	1	1
079106	003	AB	1	1
079107	001	AA	1	1
079108	001	AB	1	1
079108	002	AB	1	1
079108	003	AB	1	1
079108	004	AB	1	1
079108	005	AB	1	1
079109	001	AB	1	1
079109	002	AB	1	1
079110	001	AB	1	1
079111	001	AB	1	1
079116	001	AB	1	1
079116	002	AB	1	1
079116	003	AB	1	1
079116	004	AB	1	1
079117	001	AB	1	1
079118	001	AB1	1	1
079118	002	AB	1	1
079119	001	AP	1	1
079120	001	AA	1	1
079121	001	AA	1	1
079123	001	AP	1	1
079124	001	AB	1	1
079128	001	AB	1	1
079132	001	AB	1	1
079132	002	AB	1	1
079132	003	AB	1	1
079132	004	AB	1	1
079133	001	AB	1	1
079134	001	AP	1	1
079135	001	AB	1	1
079135	002	AB	1	1
079135	003	AB	1	1
079135	004	AB	1	1
079138	001	AP	1	1
079139	001	AB	1	1
079139	002	AB	1	1
079139	003	AB	1	1
079142	001	AB	1	1
079142	002	AB	1	1
079145	001	AB	1	1
079145	002	AB	1	1
079145	003	AB	1	1
079145	004	AB	1	1
079148	001	AB	1	1
079148	002	AB	1	1
079148	003	AB	1	1
079150	001	AB	1	1
079150	002	AB	1	1
079153	001	AB	1	1
079153	002	AB	1	1
079153	003	AB	1	1
079153	004	AB	1	1
079157	001	AP	1	1
079158	001	AA	1	1
079159	001	AB	1	1
079159	002	AB	1	1
079159	003	AB	1	1
079160	001	AP	1	1
079160	002	AP	1	1
079161	001	AB	1	1
079161	002	AB	1	1
079161	003	AB	1	1
079161	004	AB	1	1
079162	001	AB	1	1
079162	002	AB	1	1
079162	003	AB	1	1
079162	004	AB	1	1
079163	001	AB	1	1
079163	002	AB	1	1
079163	003	AB	1	1
079165	001	AB	1	1
079165	002	AB	1	1
079165	003	AB	1	1
079165	004	AB	1	1
079165	005	AB	1	1
079165	006	AB	1	1
079165	007	AB	1	1
079166	001	AB	1	1
079166	002	AB	1	1
079166	003	AB	1	1
079166	004	AB	1	1
079167	001	AB	1	1
079167	002	AB	1	1
079167	003	AB	1	1
079167	004	AB	1	1
079168	001	AB	1	1
079168	002	AB	1	1
079168	003	AB	1	1
079168	004	AB	1	1
079169	001	AB	1	1
079169	002	AB	1	1
079169	003	AB	1	1
079169	004	AB	1	1
079170	001	AB	1	1
079170	002	AB	1	1
079170	003	AB	1	1
079170	004	AB	1	1
079171	001	AB	1	1
079171	002	AB	1	1
079171	003	AB	1	1
079171	004	AB	1	1
079172	001	AB	1	1
079172	002	AB	1	1
079172	003	AB	1	1
079172	004	AB	1	1
079175	001	AB	1	1
079179	001	AB	1	1
079179	002	AB	1	1
079183	001	AP	1	1
079185	001	AB	1	1
079186	001	AT	1	1
079187	001	AB	1	1
079187	002	AB	1	1
079187	003	AB	1	1
079187	004	AB	1	1
079193	001	AB	1	1
079195	001	AP	1	1
079195	002	AP	1	1
079196	001	AP	1	1
079197	001	AP	1	1
079198	001	AP	1	1
079198	002	AP	1	1
079198	003	AP	1	1
079199	001	AP	1	1
079199	002	AP	1	1
079204	001	AB	1	1
079204	002	AB	1	1
079209	001	AA	1	1
079213	001	AB	1	1
079213	002	AB	1	1
079213	003	AB	1	1
079215	001	AB	1	1
079217	001	AB	1	1
079217	002	AB	1	1
079217	003	AB	1	1
079218	001	AB	1	1
079220	001	AB	1	1
079221	001	AB	1	1
079224	001	AP	1	1
079225	001	AB	1	1
079225	002	AB	1	1
079227	001	AB	1	1
079229	001	AB	1	1
079229	002	AB	1	1
079229	003	AB	1	1
079229	004	AB	1	1
079229	005	AB	1	1
079229	006	AB	1	1
079229	007	AB	1	1
079230	001	AB	1	1
079230	002	AB	1	1
079232	001	AA	1	1
079234	001	AB	1	1
